These are the current TESTED and IMPLMENTED EVOLUTION METHODS. 		EVO_VAR //MAP LOCATIONS: 0-NOTHING, 1-LUMBRIDGE, 16-VARROCK, 3-FALADOR, 4-MEMBERS, 5-OCEAN, 6-WILDERNESS, 7-MORYTANIA, 33-CAVES, 9-ABYSS, 10-OFFWORLD, 11-DESERT, 15-KARAMJA,		@	
Strykewyrm_Mini_Form	EVO_ITEM	EARTH_RUNE	Strykewyrm_Sandy_Form		
Strykewyrm_Mini_Form	EVO_ITEM	FIRE_RUNE	Strykewyrm_Wildy_Form		
					
Spiderling	EVO_LEVEL_RANDOM	15	Spider_Giant_Form		
Spiderling	EVO_LEVEL_RANDOM	15	Spider_Huge_Form		
Spiderling	EVO_LEVEL_RANDOM	15	Spider_Fever_Form		
Spiderling	EVO_LEVEL_RANDOM	15	Spider_Ungael_Form		
Spiderling	EVO_ITEM	DEATH_RUNE	Araxyte_Baby		
Spiderling	EVO_ITEM	COSMIC_RUNE	Eek		
Spiderling	EVO_OTHER_PARTY_MON	Sardine	Spidine		
Spiderling	EVO_OTHER_PARTY_MON	Monkey_Normal_Form	Experiment_5_Form		
Spider_Giant_Form	EVO_LEVEL_DAY	28	Spider_DeadlyRed_Form		
Spider_Giant_Form	EVO_MOVE	THUNDER_FANG	Spider_Blessed_Form		
Spider_Giant_Form	EVO_ITEM	NATURE RUNE	Spider_Jungle_Form		
Spider_Giant_Form	EVO_ITEM	LIFE_RUNE	Venenatis		
Spider_Huge_Form	EVO_LEVEL_NIGHT	28	Spider_Night_Form		
Spider_Huge_Form	EVO_MOVE	ICE_FANG	Spider_Ice_Form		
Spider_Huge_Form	EVO_ITEM	SPIRIT CHARM	Spider_Spirit_Form		
Spider_Huge_Form	EVO_ITEM	LIFE_RUNE	Sarachnis		
Spider_Fever_Form	EVO_LEVEL	28	Spider_Shadow_Form		
Spider_Fever_Form	EVO_MOVE	FIRE_FANG	Spider_Lava_Form		
Spider_Fever_Form	EVO_ITEM	MIND_RUNE	Spider_Corpse_Form		
Spider_Fever_Form	EVO_ITEM	LIFE_RUNE	Venenatis		
Spider_Ungael_Form	EVO_LEVEL	28	Spider_Crypt_Form		
Spider_Ungael_Form	EVO_MOVE	POISON_FANG	Spider_Temple_Form		
Spider_Ungael_Form	EVO_ITEM	NATURE RUNE	Spider_ApeAtoll_Form		
Spider_Ungael_Form	EVO_ITEM	LIFE_RUNE	Sarachnis		
Araxyte_Baby	EVO_LEVEL_ATK_EQ_SPA	28	Araxyte_Acidic		
Araxyte_Baby	EVO_LEVEL_ATK_LT_SPA	28	Araxyte_Mirrorback		
Araxyte_Baby	EVO_LEVEL_ATK_GT_SPA	28	Araxyte_Pulsing		
Araxyte_Baby	EVO_MALE_LEVEL	80	Araxxor		
Araxyte_Baby	EVO_FEMALE_LEVEL	80	Araxxi		
Eek	EVO_OTHER_PARTY_MON	Ping	MinstrlWeb		
Eek	EVO_OTHER_PARTY_MON	Pong	MinstrlWeb		
Eek	EVO_OTHER_PARTY_MON	Duckling	MinstrlWeb		
					
Impling_Baby_Form	EVO_LEVEL_RANDOM	17	Impling_Magpie_Form		
Impling_Baby_Form	EVO_LEVEL_RANDOM	17	Impling_Gourmet_Form		
Impling_Baby_Form	EVO_LEVEL_RANDOM	17	Impling_Young_Form		
Impling_Baby_Form	EVO_LEVEL_RANDOM	17	Impling_Earth_Form		
Impling_Magpie_Form	EVO_LEVEL	38	Impling_Dragon_Form		
Impling_Magpie_Form	EVO_FRIENDSHIP	200	Impling_Kingly_Form		
Impling_Magpie_Form	EVO_ITEM	COSMIC_RUNE	Impling_Lucky_Form		
Impling_Gourmet_Form	EVO_LEVEL	38	Impling_Divine_Form		
Impling_Gourmet_Form	EVO_ITEM	SPIRIT_SHARD	Impling_Spirit_Form		
Impling_Gourmet_Form	EVO_ITEM	COSMIC_RUNE	Impling_Essence_Form		
Impling_Young_Form	EVO_LEVEL	38	Impling_Pirate_Form		
Impling_Young_Form	EVO_MOVE	AGILITY	Impling_Ninja_Form		
Impling_Young_Form	EVO_ITEM	DEATH_RUNE	Impling_Zombie_Form		
Impling_Earth_Form	EVO_LEVEL	38	Impling_Eclectic_Form		
Impling_Earth_Form	EVO_ITEM	ASTRAL_RUNE	Impling_Crystal_Form		
Impling_Earth_Form	EVO_ITEM	NATURE_RUNE	Impling_Nature_Form		
